source,target,weight
more,which,0.805012702941895
you,least,1.849487662315369
this,going,1.468764305114746
someone,this,0.565573632717133
that,men,2.915231704711914
would,even,1.795441389083862
make,your,0.908596038818359
and,ground,2.542425394058228
but,believe,1.091119170188904
and,network,1.517638087272644
not,need,1.014563798904419
and,cause,2.850263595581055
him,but,1.085090160369873
two,years,0.631620526313782
for,around,3.060611724853516
and,fbi,1.630400061607361
won,and,0.598319053649902
more,has,1.004674553871155
last,this,0.753590643405914
than,all,0.965116143226624
use,any,1.341379642486572
you,its,1.636523962020874
like,out,2.208978176116943
one,use,1.256730079650879
today,that,0.423504918813705
was,year,1.138994693756104
are,been,1.247894048690796
that,important,2.252634048461914
from,first,1.094911813735962
become,and,0.366520762443542
makes,that,0.786072015762329
and,international,3.681913137435913
making,and,0.435416966676712
muslim,and,0.328451871871948
and,evidence,2.209227323532104
with,need,1.032428860664368
one,get,1.257002234458923
they,too,1.904036879539490
too,many,0.527823925018311
can,his,1.521735429763794
for,following,3.095099210739136
version,that,0.850005686283112
them,don,1.515050530433655
even,would,0.893500030040741
your,some,1.457628369331360
there,evidence,0.872573137283325
note,not,0.538313806056976
other,like,0.547456860542297
very,was,1.095815420150757
and,body,2.232741355895996
really,are,0.743394970893860
good,can,0.940415501594543
only,there,1.814000844955444
made,you,0.542983055114746
heard,about,0.517280578613281
out,had,0.708093404769897
when,has,0.920165479183197
book,for,0.473328620195389
get,back,0.867812991142273
for,someone,2.333422183990479
several,that,0.679105818271637
program,with,0.979731202125549
just,any,1.561232686042786
all,more,1.194934606552124
from,where,2.165274143218994
its,with,0.903959691524506
like,other,1.503656625747681
how,could,0.912191987037659
christians,and,0.595145642757416
that,away,1.900468111038208
society,and,0.444809526205063
bad,that,0.877067029476166
that,seen,2.165719509124756
that,others,2.159446716308594
support,this,0.633315920829773
with,each,1.016046285629272
have,being,1.708404660224915
may,some,0.807609200477600
where,not,0.915917277336121
believe,god,0.559160113334656
hard,that,0.855648517608643
more,less,0.731488108634949
word,that,0.519216954708099
image,with,0.589108765125275
this,book,1.737869977951050
than,just,1.008317947387695
this,another,1.436283349990845
this,bit,1.739614248275757
not,after,1.877476692199707
and,words,1.541156053543091
you,image,1.569856166839600
are,over,1.764150738716125
down,you,0.595602333545685
real,for,0.524026095867157
never,you,0.610524654388428
fact,you,0.459517002105713
please,know,0.566806137561798
with,different,1.556656360626221
has,time,1.256724119186401
there,where,1.697991132736206
had,when,0.655410826206207
that,big,2.475808620452881
not,able,1.491715431213379
who,been,1.261575460433960
that,though,2.292362689971924
and,issues,1.951403379440308
without,for,0.836579382419586
why,with,1.026819109916687
have,look,1.590553760528564
you,lot,1.690260291099548
was,two,1.370391726493835
two,was,0.848268330097198
and,christians,3.089581966400146
said,there,0.817788541316986
that,group,1.908540725708008
going,have,0.551282823085785
feel,and,0.394323408603668
use,them,0.845270633697510
would,good,2.677225589752197
was,much,1.793098330497742
are,probably,1.157935976982117
could,some,0.795970201492310
and,fast,3.126564502716064
being,but,0.785793125629425
related,and,0.430108070373535
very,they,1.018182277679443
this,still,1.747232675552368
single,and,0.522703289985657
for,car,2.766829967498779
you,change,1.453187108039856
want,get,1.163606882095337
and,self,2.686810255050659
you,cannot,1.753480553627014
likely,that,0.510263979434967
which,should,1.218655347824097
just,how,1.095551490783691
from,two,1.136231184005737
performance,and,0.386527597904205
car,that,0.585347056388855
book,that,0.456981390714645
other,about,0.905719101428986
first,they,0.815098762512207
with,help,0.863626480102539
view,and,0.400992035865784
you,consider,0.876953125000000
are,since,1.128130197525024
long,you,0.630759358406067
all,way,1.247357845306396
god,what,1.146005272865295
said,but,0.677590429782867
has,just,0.884101510047913
have,him,1.430188655853271
try,this,0.667662978172302
others,are,0.587416470050812
only,some,1.506280779838562
out,them,0.561959981918335
now,has,0.891034722328186
order,for,0.642931163311005
this,set,2.337331771850586
and,bus,2.582900762557983
come,for,0.669975817203522
for,never,1.840080261230469
with,want,1.109810709953308
with,anyone,1.273414611816406
words,that,0.349350363016129
had,any,0.907524883747101
when,would,1.178350567817688
has,done,0.909493446350098
want,they,1.025097012519836
other,things,0.558275163173676
million,and,0.348228514194489
with,information,1.582165837287903
all,god,1.321333289146423
cannot,that,0.662969768047333
other,has,0.641878128051758
that,everything,2.422980546951294
see,any,1.356294751167297
from,now,1.128789544105530
got,from,0.734602808952332
that,american,2.929755210876465
look,this,0.439717233181000
but,anyone,0.899072170257568
should,they,1.453856110572815
get,when,0.865651369094849
due,and,0.543692469596863
can,run,0.899443686008453
told,and,0.382050096988678
have,did,2.089538097381592
what,why,1.445956945419312
want,not,1.129961133003235
seem,have,0.689202070236206
can,system,0.976870477199554
can,good,1.833713293075562
with,space,1.368344306945801
was,right,1.449931383132935
there,had,0.949239730834961
into,can,0.684309184551239
have,number,1.525748372077942
this,both,1.188848614692688
much,can,1.235182285308838
what,his,1.554553866386414
for,let,1.719744801521301
key,this,0.702076375484467
similar,and,0.295414537191391
may,also,0.849721312522888
and,future,2.444204330444336
for,point,2.876370668411255
for,though,2.126394033432007
this,done,1.592831969261169
even,but,0.835366606712341
and,sent,2.478738546371460
their,other,1.387148022651672
which,does,1.106926202774048
also,will,0.739763319492340
which,like,0.946036636829376
truth,and,0.487902581691742
will,new,1.372161149978638
true,not,0.812526345252991
that,list,1.866067528724670
what,these,1.484642744064331
are,talking,1.276605725288391
get,more,1.014759898185730
and,easy,2.035670280456543
you,part,1.054709553718567
can,someone,1.121261477470398
and,internet,1.714241743087769
and,test,2.346611499786377
time,has,0.803610265254974
church,that,0.529009222984314
believe,have,0.512336850166321
him,with,1.353190422058105
you,used,1.287579774856567
law,for,0.712854683399200
for,hard,1.871129393577576
you,write,1.321810126304626
week,and,0.434612333774567
list,you,0.478735685348511
for,full,2.043378353118896
are,could,1.000368475914001
have,access,1.332824826240540
and,david,2.487352848052979
name,you,0.543425083160400
from,into,1.264176130294800
and,instead,2.617101907730103
though,not,0.976233780384064
that,having,3.523286342620850
early,and,0.311006367206573
military,and,0.303965181112289
would,when,1.562799096107483
and,simple,2.174566268920898
you,actually,1.519784212112427
and,religious,1.788169503211975
and,genocide,2.701497554779053
people,one,0.870573580265045
political,and,0.382219374179840
not,part,0.999748826026917
because,were,0.992875695228577
this,better,1.887883424758911
yourself,you,0.521498858928680
but,same,0.994790852069855
there,even,0.991904497146606
question,have,0.598810136318207
for,note,1.423287630081177
before,have,0.539065122604370
would,how,1.518495202064514
made,with,0.735280275344849
through,this,0.459239512681961
recently,and,0.406852185726166
that,wouldn,3.030503034591675
already,that,0.682879924774170
said,for,0.756391227245331
human,rights,0.219338521361351
but,where,1.848709821701050
know,get,1.580629825592041
only,what,1.992897510528564
color,for,0.636154830455780
currently,and,0.480498552322388
you,made,1.895934700965881
day,was,0.559182405471802
all,should,1.135198116302490
that,jews,2.045828819274902
with,key,2.217601776123047
ago,that,0.558595299720764
you,another,1.226747870445251
hope,you,0.433299243450165
point,have,0.687018930912018
anyone,would,0.921882867813110
found,for,0.468006789684296
with,please,1.712595462799072
when,use,1.392441868782043
men,that,0.540704667568207
suspect,that,0.453602403402328
and,upon,1.573663234710693
any,them,1.190990328788757
and,military,1.814898490905762
and,kind,2.575248241424561
one,were,0.992320477962494
into,there,0.696553885936737
create,and,0.272639036178589
dead,and,0.444513320922852
against,you,0.562182605266571
for,months,1.960564017295837
for,group,1.770361185073853
and,center,1.712762594223022
out,just,0.617067098617554
time,all,0.727052927017212
than,has,1.066741108894348
ask,that,0.622502207756042
there,something,1.002807617187500
where,have,0.730170249938965
but,our,1.305396556854248
will,don,1.121714472770691
out,like,0.556789636611938
with,little,1.442678332328796
will,may,1.327762603759766
part,you,0.328622877597809
need,not,1.247625708580017
questions,about,0.650646448135376
out,his,0.915600121021271
have,questions,1.483051061630249
what,could,1.020655393600464
know,when,1.030261278152466
since,has,0.665469765663147
life,you,0.600625693798065
international,and,0.252098560333252
high,that,0.658255994319916
stop,and,0.499892324209213
they,work,2.178453445434570
and,matter,2.557550191879272
know,your,1.298982024192810
that,money,2.895524501800537
want,but,0.920433819293976
this,long,1.702666878700256
part,for,0.398336797952652
best,you,0.614492237567902
probably,for,0.723633468151093
christians,that,0.637249588966370
instead,and,0.477668970823288
will,into,1.239461421966553
easy,and,0.395308256149292
following,are,0.511908113956451
pretty,good,0.914157867431641
new,one,0.850780367851257
but,point,1.213790535926819
well,what,0.961390674114227
could,any,0.906213641166687
might,this,0.734450161457062
here,from,0.771330296993256
and,killed,1.872109770774841
understand,and,0.477390736341476
different,you,0.565770745277405
least,one,0.690030038356781
what,their,1.235162496566772
were,more,0.754617989063263
such,can,0.970603585243225
mail,address,0.442571729421616
like,use,2.227209091186523
are,far,1.020267128944397
your,like,1.036121010780334
least,for,0.808863520622253
way,from,1.068123221397400
this,take,1.718524575233459
need,can,1.204993963241577
didn,know,0.444420784711838
good,one,0.755301296710968
free,you,0.612816154956818
and,police,2.275429010391235
was,something,1.542315006256104
will,would,1.401169419288635
add,and,0.304574817419052
are,under,0.917456746101379
that,call,1.738589882850647
also,any,1.093792796134949
like,when,1.452018737792969
pointed,out,0.317212879657745
with,government,1.474579334259033
but,why,1.243008494377136
will,need,0.837055265903473
all,our,1.415569663047791
into,from,0.612490773200989
test,and,0.630464494228363
actually,you,0.921435177326202
and,turn,1.749396443367004
about,does,0.990125477313995
some,just,0.948454082012177
that,tell,2.806218385696411
people,more,0.883048892021179
because,would,1.064099788665771
such,they,0.911681056022644
last,night,0.671504855155945
some,others,0.890157997608185
probably,but,0.648245513439178
with,own,1.282485961914062
still,this,0.575245797634125
with,hard,1.118350863456726
year,you,0.697006881237030
here,but,0.726811647415161
your,more,1.404933929443359
want,your,0.956267714500427
that,often,2.546195745468140
had,out,0.997086226940155
address,for,0.480847775936127
can,very,1.481150150299072
and,fire,2.588818073272705
their,people,1.450560450553894
and,mean,1.629332661628723
and,ones,1.919774293899536
just,will,1.055906176567078
there,should,0.961500406265259
public,that,0.903633296489716
have,sale,1.455099105834961
other,your,0.798419117927551
you,keep,2.012519121170044
fact,are,0.473819136619568
far,from,0.457718670368195
what,really,1.131159663200378
you,both,1.015410780906677
privacy,and,0.234943121671677
not,must,1.587092280387878
with,off,1.784884095191956
which,out,1.664762377738953
needs,and,0.384827703237534
fbi,and,0.386685043573380
name,this,0.559044718742371
around,with,0.855963587760925
make,but,0.874548494815826
you,number,1.414327502250671
about,only,0.876738905906677
years,with,0.664065539836884
would,probably,1.688459157943726
year,this,0.717040777206421
another,this,0.703208208084106
does,all,0.820484876632690
its,have,0.709405899047852
will,even,1.240145325660706
will,never,0.891672015190125
are,quite,1.492211341857910
have,anyone,1.424177169799805
know,which,0.836762607097626
don,even,1.293646454811096
you,different,1.613815784454346
two,from,0.751048088073730
this,such,1.588021516799927
end,that,0.580435931682587
and,check,2.175911426544189
not,two,1.350259423255920
what,good,1.873259902000427
doing,this,0.623762130737305
other,also,0.810329258441925
others,you,0.569685578346252
that,general,2.217398166656494
least,you,0.667302310466766
get,would,1.123645305633545
his,one,1.631793618202209
private,and,0.408550918102264
that,doing,1.943703174591064
should,about,1.538503885269165
from,does,1.113691210746765
please,don,0.549075663089752
space,that,0.490769237279892
don,will,1.054508805274963
that,old,3.793191909790039
your,any,1.659512877464294
version,with,0.983558416366577
that,next,1.700522422790527
you,email,1.617455124855042
for,great,2.796153545379639
right,they,0.809024453163147
mail,thanks,0.710654914379120
where,there,0.900448918342590
children,that,0.471615880727768
they,those,1.753034830093384
though,have,0.778254687786102
old,that,0.875331997871399
being,have,0.769036650657654
three,for,0.663584947586060
they,something,1.937836885452271
still,with,0.757204592227936
stuff,that,0.549317419528961
when,people,0.983055472373962
from,its,1.305358767509460
this,quite,2.250037431716919
more,all,0.908962368965149
will,than,1.426462054252625
time,about,1.133930444717407
with,version,1.170832395553589
you,through,1.636509537696838
this,great,2.028529405593872
you,anyone,1.320173621177673
and,further,2.425000429153442
and,political,3.156704187393188
and,finally,2.115945100784302
and,clear,1.720742464065552
sure,have,1.191779017448425
his,who,1.886339306831360
should,all,0.986457288265228
still,but,0.607183516025543
are,saying,0.828702032566071
didn,they,0.559958040714264
truth,that,0.522419512271881
will,find,0.898421466350555
they,way,2.041589975357056
now,what,1.414514064788818
and,special,2.225157022476196
check,out,0.434766858816147
that,control,2.745795011520386
try,for,0.786688983440399
but,right,1.026420712471008
they,come,2.164775371551514
one,god,1.062042236328125
can,well,1.125020146369934
use,some,1.178197264671326
and,issue,1.792924165725708
not,read,1.199544668197632
and,games,2.123634815216064
they,might,1.040277957916260
everything,that,0.498150080442429
include,for,0.465090483427048
never,this,0.628072917461395
ago,was,0.621250092983246
only,would,1.607611179351807
who,people,1.173335790634155
will,give,0.900310456752777
and,continue,2.492400407791138
you,between,1.681933403015137
has,like,0.797739028930664
what,them,0.954125225543976
has,made,1.267470002174377
drug,and,0.368548512458801
any,how,1.326262235641479
all,well,1.071357488632202
one,than,1.082702159881592
any,who,1.823536276817322
would,need,1.211861133575439
make,more,0.844763338565826
must,with,0.807567358016968
any,know,1.464196205139160
would,take,1.661890268325806
every,time,0.844229936599731
number,are,0.684815108776093
they,believe,1.936593055725098
your,time,1.632260918617249
mail,this,0.627627670764923
series,and,0.440171808004379
only,people,1.341171622276306
many,were,0.645153760910034
they,our,2.316907405853271
any,could,1.274036884307861
that,understand,2.501651287078857
has,very,1.276836991310120
have,years,1.612800002098083
more,when,0.991169452667236
clear,and,0.327213168144226
them,your,1.838251948356628
have,back,1.492752075195312
see,was,1.424827218055725
time,out,1.206110715866089
this,government,1.789839863777161
have,enough,1.481983423233032
you,check,1.373953700065613
has,used,0.860772669315338
with,program,1.675659537315369
and,major,1.991599321365356
want,are,0.874037504196167
one,think,0.971952557563782
while,have,0.870469093322754
would,other,1.618376493453979
with,run,1.118754148483276
can,thanks,1.393506050109863
there,very,1.194678544998169
they,has,1.691137909889221
were,which,0.522831678390503
medical,and,0.213151559233665
and,four,1.625971078872681
and,medical,2.119765043258667
hard,you,0.731151044368744
his,when,1.411966681480408
cannot,and,0.619166493415833
for,users,2.155946493148804
don,from,1.450223565101624
business,and,0.537533819675446
force,and,0.276060998439789
even,from,0.886534571647644
people,some,0.916169464588165
know,why,1.362342715263367
not,question,1.417574167251587
that,seem,2.967108249664307
this,said,1.903477549552917
that,free,2.856513977050781
comes,from,0.534265100955963
way,there,1.214720964431763
field,and,0.456851035356522
turkey,and,0.428510636091232
not,made,1.797137737274170
first,then,0.425243020057678
there,few,0.855714917182922
data,this,0.911302447319031
for,case,2.103924512863159
sense,that,0.330716580152512
over,but,0.867456674575806
less,that,0.582941353321075
state,for,0.702535331249237
things,not,0.648492455482483
long,for,0.764568269252777
better,with,0.799632012844086
she,had,0.547212302684784
because,their,0.925984680652618
have,ever,1.374036908149719
are,through,1.270703077316284
use,will,0.907213330268860
all,also,1.304398655891418
half,and,0.448484838008881
and,mind,2.669979810714722
that,almost,1.775287032127380
own,not,0.658138871192932
and,russian,2.184141874313354
full,for,0.479495674371719
with,line,1.138935804367065
new,not,1.096772432327271
would,such,1.535688281059265
have,too,1.699333548545837
answer,that,0.373565763235092
nothing,but,0.625492453575134
that,during,2.973608016967773
from,point,1.421633958816528
why,what,1.091747403144836
get,their,0.977801799774170
with,while,1.513121247291565
are,believe,1.244039654731750
certain,that,0.523582756519318
and,move,1.819051384925842
some,how,0.961856722831726
who,more,1.270143628120422
want,know,0.813586592674255
help,that,0.646265447139740
about,than,1.293481945991516
you,claim,1.656115293502808
while,they,0.990573763847351
answer,you,0.319211632013321
him,they,1.208476424217224
for,including,2.123283863067627
all,could,0.951451480388641
data,can,1.140513539314270
have,bit,1.602880120277405
number,this,0.683233678340912
case,not,0.917595803737640
these,their,1.002157688140869
and,short,1.940323472023010
about,years,1.060182332992554
system,from,0.590838432312012
things,they,0.588310301303864
was,off,1.780150532722473
than,which,0.854744732379913
had,what,1.054638743400574
system,will,0.429619520902634
wrong,you,0.419573277235031
are,want,0.893378734588623
and,members,1.720085740089417
they,over,2.746249198913574
more,some,1.205477595329285
your,which,0.973398208618164
you,every,1.115261077880859
something,have,0.796214580535889
about,out,1.489099860191345
are,getting,0.699477553367615
need,some,1.018487453460693
never,have,0.648806989192963
and,son,3.287949800491333
could,one,0.756356358528137
issues,and,0.394439488649368
came,from,0.735083937644958
for,book,2.395504474639893
they,really,1.725873112678528
not,thing,1.305904746055603
will,run,0.907044887542725
much,like,0.742105364799500
that,original,3.493298053741455
really,not,0.961065530776978
there,reason,0.881239950656891
that,small,1.750825762748718
plus,and,0.363139122724533
like,people,1.572395443916321
time,one,0.916239082813263
when,their,1.025407075881958
believe,for,0.584380686283112
says,you,0.502191722393036
can,now,1.097446680068970
university,professor,0.207942202687263
and,add,2.368626356124878
never,with,0.826741695404053
put,into,0.798772394657135
you,live,1.333457469940186
was,same,1.405251026153564
data,you,0.885840833187103
there,several,0.837774395942688
which,when,1.094292044639587
because,but,0.994867086410522
money,for,0.666527807712555
they,most,1.831290483474731
close,and,0.571306884288788
think,people,1.037079691886902
did,what,0.886689901351929
program,from,0.833743393421173
from,such,1.081879734992981
seem,and,0.708820581436157
have,off,1.996200561523438
for,come,2.890331506729126
for,least,2.984805107116699
could,was,0.952003836631775
only,had,1.361661076545715
certain,and,0.488988935947418
from,very,1.523451209068298
version,you,0.726329267024994
for,real,2.978267431259155
following,that,0.580991029739380
many,from,0.686043858528137
then,one,1.121035933494568
human,that,0.293021380901337
that,public,3.545339107513428
you,seem,1.705411911010742
from,another,0.978504121303558
could,out,0.995645523071289
run,you,0.575145840644836
there,much,1.165865540504456
can,work,1.397644519805908
but,said,1.107200860977173
happened,and,0.336953967809677
was,really,1.373614072799683
done,this,0.668376982212067
don,out,1.713036656379700
and,board,1.939843535423279
now,will,0.823227286338806
line,with,0.885462999343872
what,see,0.949951648712158
this,possible,1.291908502578735
able,that,0.595973789691925
same,can,1.141697287559509
thing,for,0.775846838951111
something,but,0.813563168048859
because,had,0.901302158832550
not,possible,1.045935750007629
game,for,0.702737390995026
driver,for,0.624821782112122
genocide,and,0.201476365327835
will,know,1.157936215400696
work,can,0.755766928195953
most,can,0.991860866546631
without,this,0.710005044937134
other,who,0.846000075340271
people,had,0.828206896781921
someone,for,0.666399776935577
and,wouldn,2.758541107177734
you,answer,1.383868694305420
most,was,1.002682566642761
been,any,1.243136525154114
what,more,1.281848192214966
should,get,1.650300502777100
under,this,0.461310297250748
been,can,1.291856169700623
with,before,1.011302947998047
over,was,1.039757132530212
have,far,1.417494416236877
asked,and,0.375710934400558
his,were,1.710106849670410
hit,and,0.357638597488403
because,people,0.887739896774292
our,they,0.820306062698364
some,good,1.695828676223755
more,time,1.349900722503662
public,for,0.935958147048950
which,then,0.771616280078888
how,use,1.499036550521851
does,about,1.279649257659912
for,old,3.518561363220215
are,data,1.255967855453491
can,image,1.217412948608398
want,can,1.091349720954895
you,little,1.495652556419373
they,back,1.672570228576660
will,these,1.465581893920898
need,but,1.016280293464661
strong,and,0.369677752256393
and,process,2.944339513778687
with,high,1.970129251480103
from,should,1.226103186607361
used,was,0.961418867111206
short,and,0.230419620871544
than,about,1.505220055580139
and,history,2.074197292327881
and,complete,1.908578038215637
two,which,0.473625570535660
them,just,1.396899819374084
and,known,1.854340076446533
only,your,1.561530470848083
about,time,1.333087205886841
been,were,1.087358355522156
someone,with,0.744472801685333
who,like,0.936715066432953
was,part,1.014655351638794
answer,and,0.348883777856827
think,more,1.122645974159241
power,you,0.469688028097153
won,you,0.547432839870453
with,back,1.334730267524719
family,and,0.327024221420288
even,what,1.107639431953430
here,some,0.728390395641327
they,two,1.721824407577515
sure,not,1.494953989982605
are,true,1.330810785293579
two,not,0.868800640106201
can,way,1.309836030006409
with,set,1.925636649131775
god,can,1.024794340133667
his,can,2.031724452972412
well,all,0.547908127307892
have,mail,1.665658831596375
they,after,2.394121885299683
that,yet,2.499819517135620
not,where,2.573140859603882
this,between,1.969217061996460
not,though,1.248927593231201
place,for,0.466967582702637
and,couple,2.080859422683716
and,personal,2.192856073379517
have,last,1.469968914985657
around,this,0.650272727012634
once,again,0.574093401432037
they,take,1.774191498756409
that,large,2.612473487854004
line,you,0.653888702392578
were,also,0.823746323585510
and,parts,1.511148691177368
have,information,1.769481897354126
has,two,0.952299416065216
author,and,0.462240248918533
others,have,0.605407059192657
actually,this,0.947919964790344
internet,and,0.385336399078369
because,all,0.751785814762115
first,are,0.694984972476959
think,any,1.326073408126831
said,had,0.613864719867706
claims,that,0.260894626379013
this,sure,1.186091065406799
free,that,0.717164099216461
for,called,2.411217927932739
not,find,1.088943243026733
are,bit,1.153701782226562
can,because,0.998288512229919
have,program,1.874044775962830
man,that,0.578734099864960
good,would,0.848331689834595
your,other,1.241115093231201
that,started,2.639299154281616
that,several,2.330242633819580
back,from,0.833127260208130
question,not,0.751140534877777
apple,and,0.336139410734177
and,saying,1.690214395523071
email,for,0.581064701080322
you,looking,1.715782165527344
will,two,1.114017724990845
which,than,1.446068644523621
thanks,and,0.983533561229706
much,not,1.278882265090942
where,with,0.930418729782104
and,religion,3.155491590499878
many,there,0.780202090740204
you,again,1.946014881134033
know,people,1.115672945976257
when,them,0.792095184326172
both,you,0.808733999729156
and,taken,2.257303953170776
are,often,1.136352419853210
than,people,1.139649033546448
that,whether,3.112013578414917
over,from,0.920590043067932
those,can,1.236718893051147
such,from,0.868738412857056
there,think,1.024220585823059
from,most,1.208468198776245
anyone,you,0.793752253055573
and,wanted,1.616954684257507
mind,and,0.423285186290741
new,but,0.893399417400360
they,god,2.162667989730835
israel,that,0.489631384611130
see,all,0.898270368576050
was,use,2.036788463592529
that,getting,1.567300796508789
will,system,0.985125958919525
your,how,1.164517164230347
right,there,0.876724362373352
again,not,0.588891685009003
set,this,0.599985420703888
local,bus,0.581441104412079
and,light,1.702456474304199
are,number,1.098184943199158
professor,history,0.100180305540562
was,anyone,1.270037651062012
years,this,0.504488348960876
this,made,2.219770908355713
better,but,0.641205012798309
set,with,0.789769589900970
image,that,0.509116590023041
was,many,1.106086134910583
policy,and,0.367772102355957
through,you,0.446408390998840
which,used,1.020787835121155
for,matter,2.606272220611572
son,and,0.311240822076797
time,had,0.871650397777557
people,know,0.808062195777893
are,less,0.790963590145111
think,your,1.207475543022156
year,have,0.740711927413940
big,that,0.509973287582397
religion,that,0.380215138196945
that,religion,3.466587781906128
people,just,0.721739828586578
are,work,1.399407386779785
they,new,2.120810747146606
all,even,1.171094536781311
believe,there,0.631815731525421
they,got,1.165212988853455
much,from,1.105549573898315
least,not,0.889543116092682
been,time,1.222722172737122
also,what,1.271101713180542
any,some,1.660084486007690
department,and,0.526418507099152
even,can,0.990486323833466
for,person,2.315131902694702
every,you,0.692790865898132
most,from,0.887764811515808
this,find,1.345030307769775
they,both,1.227358579635620
not,still,1.414569020271301
your,also,1.533635616302490
image,can,0.560110509395599
not,give,1.091232657432556
out,more,0.754982054233551
and,taking,1.608087778091431
version,this,0.747206032276154
that,pretty,2.508864164352417
because,has,0.830947399139404
very,one,0.870612978935242
make,have,0.855899333953857
put,you,0.777481555938721
job,and,0.381789535284042
for,going,2.024565458297729
and,goes,1.941957354545593
also,would,1.025360345840454
good,about,0.934755265712738
god,one,0.823070883750916
little,for,0.826880395412445
over,not,1.064924001693726
with,might,0.830153644084930
but,new,1.194911241531372
any,case,1.289179086685181
fact,not,0.612556219100952
are,without,1.052202343940735
run,for,0.697157025337219
will,its,1.279838442802429
where,find,0.511672377586365
will,god,1.399242520332336
from,could,1.027642250061035
now,there,1.287536859512329
with,video,1.370790481567383
when,first,0.902793169021606
some,when,0.989920437335968
after,have,0.642566144466400
here,there,0.877193868160248
few,are,0.824721395969391
saying,and,0.588101148605347
use,what,1.558823227882385
them,into,1.674086093902588
about,should,1.090065002441406
national,for,0.659750521183014
when,some,1.104077577590942
make,any,0.997837781906128
this,idea,1.641116142272949
they,never,1.378167271614075
running,with,0.876120984554291
into,one,0.549607872962952
bit,are,0.665337026119232
were,other,0.666627943515778
group,for,0.641549110412598
and,present,2.604284763336182
both,with,1.095146775245667
out,were,0.780036747455597
are,ones,0.941252827644348
this,years,1.750380277633667
even,there,1.008209705352783
government,not,0.817004024982452
other,such,0.622264266014099
say,with,0.974552333354950
would,don,1.623981237411499
law,not,0.783958077430725
have,under,1.274656057357788
way,what,1.334516644477844
good,was,0.950675964355469
this,off,2.166487216949463
have,without,1.461863160133362
about,could,0.913623988628387
are,around,1.472546935081482
one,been,0.953967988491058
been,their,1.014102101325989
this,through,1.916034817695618
program,will,0.606244266033173
from,space,1.131524682044983
and,results,1.806049466133118
this,far,1.538414955139160
religious,and,0.354673743247986
new,has,0.746198117733002
again,for,0.535480558872223
way,get,1.272379159927368
key,with,0.924153506755829
with,image,1.514253735542297
have,run,1.251205921173096
support,you,0.615621149539948
are,made,1.472139000892639
some,get,1.518738746643066
research,for,0.504504919052124
with,said,1.568201184272766
best,offer,0.442847013473511
other,don,0.658040821552277
can,god,1.387516736984253
not,government,1.449063658714294
email,address,0.347744643688202
here,they,0.809457778930664
just,think,1.337563872337341
this,makes,1.487215280532837
them,about,2.085295677185059
some,also,1.266737937927246
office,and,0.446524411439896
their,more,1.570241689682007
how,should,1.088356733322144
this,version,1.421152949333191
from,using,1.008493781089783
this,little,1.751118898391724
some,such,0.972747325897217
for,made,3.059763431549072
much,was,1.248658776283264
anyway,and,0.515130698680878
for,state,2.558876991271973
few,you,0.799827575683594
and,live,2.111777782440186
off,not,1.061389446258545
they,these,2.265202045440674
and,along,1.596435308456421
mark,and,0.403092443943024
think,just,0.917568862438202
david,and,0.491935491561890
have,point,1.922707676887512
was,those,1.395231723785400
have,another,1.323391199111938
does,from,1.152285456657410
been,out,1.365818619728088
friend,and,0.476754426956177
most,they,0.931647777557373
said,with,0.845007300376892
time,some,0.964227020740509
from,same,1.165133953094482
more,other,1.026418209075928
whether,that,0.553368985652924
and,driver,1.659703731536865
according,and,0.316129326820374
get,like,0.748372495174408
this,read,1.481642007827759
federal,and,0.353997379541397
some,things,0.872717261314392
their,has,1.357762694358826
and,water,2.594388246536255
something,can,0.964634180068970
really,like,0.557683765888214
this,line,1.382436633110046
time,were,0.960211336612701
how,all,0.896234273910522
from,after,1.579880237579346
and,april,2.635210037231445
his,they,1.908383488655090
note,you,0.403823077678680
your,does,1.212330937385559
won,lost,0.506684720516205
all,good,1.746246695518494
how,any,1.353220105171204
really,what,1.038014292716980
use,there,1.418892145156860
after,are,0.623471260070801
had,before,0.497833669185638
almost,and,0.428831607103348
its,from,0.769262313842773
such,thing,0.673260807991028
doesn,for,0.578018546104431
please,let,0.407926857471466
since,with,0.993602991104126
and,night,2.239528656005859
behind,and,0.442614078521729
white,and,0.650349915027618
that,likely,2.776618480682373
but,far,0.894853353500366
these,two,0.915621101856232
members,and,0.335844457149506
and,dead,2.525319576263428
this,someone,1.692831158638000
using,have,0.777928411960602
control,that,0.481078922748566
thing,have,0.680198669433594
far,more,0.416611611843109
that,claim,2.881340980529785
are,lot,1.312438845634460
general,for,0.539446115493774
should,can,1.547820329666138
also,like,0.682912290096283
you,fact,1.738362550735474
even,one,0.795516252517700
driver,and,0.563385307788849
and,force,2.015319585800171
one,how,0.796092331409454
call,that,0.537557363510132
use,when,0.968739032745361
into,what,0.765248239040375
are,something,1.244838714599609
put,this,0.799828588962555
and,talk,2.070304870605469
tape,and,0.603573918342590
history,that,0.559041678905487
win,and,0.602420389652252
would,then,1.101974129676819
was,its,1.574373841285706
would,want,1.302691698074341
more,who,1.324167847633362
just,when,1.127516150474548
true,but,0.661860525608063
one,day,0.897415578365326
red,and,0.298633486032486
would,help,1.013721704483032
sale,and,0.453840553760529
way,one,0.958461463451385
before,are,0.523045957088470
have,hard,1.250755071640015
fact,for,0.556998670101166
