source,target,weight
https,house,0.000036442292185
entry,back,0.000016411428078
with,trump,0.000052034862165
says,trump,0.000037798232370
trump,has,0.000020288118321
todd,van,0.000000123214420
van,luling,0.000000066653605
todd,luling,0.000000036179411
donald,politics,0.000037756890379
what,about,0.000006287907581
www,north,0.000002753635044
amy,russo,0.000000177088751
for,black,0.000018781736799
antonia,blumberg,0.000000070309333
huffingtonpost,women,0.000021122816179
gay,queer,0.000001715434792
politics,more,0.000009903209502
entry,fire,0.000017677000869
said,was,0.000007284783806
biden,trump,0.000007805484529
huffpost,dead,0.000001664530259
entry,york,0.000011145699318
out,politics,0.000019337185222
new,times,0.000002264024943
been,for,0.000026133473511
chris,angelo,0.000000331178882
entry,funniest,0.000003271198921
funniest,women,0.000000855589008
caroline,bologna,0.000000114639334
you,that,0.000011111667845
its,and,0.000010676565580
for,that,0.000029229273423
they,and,0.000026683557735
politics,you,0.000016606183635
entry,former,0.000021382908017
news,president,0.000013502398360
and,world,0.000015247360352
but,not,0.000003936097983
and,not,0.000018174581783
but,that,0.000005372164651
entry,congress,0.000016379724912
www,with,0.000060283793573
for,was,0.000022501886633
entry,watch,0.000008235097994
show,host,0.000000694901189
she,her,0.000003443565447
https,black,0.000053849413234
https,white,0.000057626992202
www,women,0.000025536350222
house,for,0.000017957549062
and,your,0.000016971242076
after,and,0.000026286812499
new,with,0.000014122032553
this,said,0.000008920294931
you,and,0.000030022594729
www,mike,0.000005077143669
trump,twitter,0.000005927579423
women,for,0.000020533116185
and,lee,0.000016282832803
trump,after,0.000021282323360
entry,politics,0.000216793545405
kamala,harris,0.000000025054806
trump,will,0.000017950966139
trump,over,0.000017035335986
black,and,0.000015746474674
trump,from,0.000017889009541
harvey,weinstein,0.000000077081083
entry,korea,0.000002492495014
robert,mueller,0.000000639697419
voices,was,0.000008402939784
huffingtonpost,man,0.000016688627511
sexual,misconduct,0.000000370022292
huffingtonpost,news,0.000041358707676
latino,voices,0.000003544501169
huffingtonpost,james,0.000005294099083
roy,moore,0.000000059594679
tax,bill,0.000001336949254
huffpost,with,0.000012273079847
www,national,0.000004930785963
she,for,0.000028778711567
entry,war,0.000015902667656
https,russia,0.000016262320059
www,ukraine,0.000003902974186
www,putin,0.000009603933904
politics,been,0.000006674426459
entry,video,0.000009145917829
entry,shows,0.000014791758076
from,world,0.000003892799214
www,after,0.000033190943213
www,shooting,0.000013339635188
news,who,0.000013994720575
covid,politics,0.000009619766388
and,mary,0.000006910588581
after,trump,0.000028960046620
entry,obama,0.000005087039426
can,and,0.000010029194527
what,for,0.000032971107430
school,politics,0.000025833136533
entry,show,0.000019341025109
entry,free,0.000004432172773
election,politics,0.000010482970538
new,jersey,0.000001096475785
huffpost,death,0.000001252743687
his,for,0.000019115122996
best,for,0.000008976361642
sexual,assault,0.000000403389436
sebastian,murdock,0.000000100398900
sean,hannity,0.000000211430972
huffpost,president,0.000007082702268
los,angeles,0.000000068988200
entertainment,this,0.000009833358490
news,this,0.000014181468032
sanjana,karanth,0.000000069271387
www,year,0.000031654191844
entry,top,0.000009060190678
late,show,0.000000960971988
trump,about,0.000018938450012
alexander,kaufman,0.000000304224244
entry,time,0.000026994908694
www,david,0.000017251166355
politics,her,0.000007699363778
news,from,0.000010828091035
www,school,0.000018317521608
black,for,0.000018879956770
your,you,0.000006153256436
entry,melania,0.000006991511327
https,mike,0.000008900145076
elizabeth,warren,0.000000049479148
jimmy,fallon,0.000000133882466
entry,here,0.000014333325453
could,politics,0.000018018052288
sarah,ruiz,0.000000189642805
ruiz,grossman,0.000000313280736
sarah,grossman,0.000000224581711
entry,could,0.000034019201848
entry,ryan,0.000034205695556
www,has,0.000031640443922
for,you,0.000024437502361
entry,prince,0.000007357211416
politics,like,0.000005232440799
trump,you,0.000025628538424
trump,world,0.000018842214558
huffingtonpost,bill,0.000013715910427
huffingtonpost,russia,0.000007673576874
huffingtonpost,facebook,0.000008366529983
panther,black,0.000000353065559
entry,killed,0.000010939914318
entertainment,said,0.000011961574273
news,are,0.000013403212506
with,that,0.000017480908355
entry,democratic,0.000007192993962
president,donald,0.000008378838174
www,election,0.000008006066309
first,and,0.000014410758922
was,with,0.000009654404494
entertainment,about,0.000007948600796
after,his,0.000005887749921
politics,biden,0.000001935602995
https,covid,0.000012756608157
for,all,0.000004897784947
police,and,0.000024098386348
and,you,0.000020738942112
for,your,0.000019997873096
and,out,0.000008158814126
entertainment,her,0.000004987180091
and,now,0.000006446092357
when,they,0.000001523202627
and,has,0.000016417405277
www,report,0.000022410989914
www,death,0.000006153316008
for,with,0.000036858094973
pope,francis,0.000000017536959
entry,china,0.000005086635610
was,after,0.000005315504950
your,and,0.000019885443180
not,said,0.000015255653125
www,president,0.000034789329220
colbert,stephen,0.000000516791317
and,this,0.000018959128283
would,and,0.000016057101675
for,lee,0.000019186692953
and,will,0.000014526152881
world,have,0.000006249393664
are,not,0.000011856362107
civil,rights,0.000000155307106
entry,elizabeth,0.000005161967238
entry,olympics,0.000008004461961
her,with,0.000010337505955
politics,after,0.000013790023331
entry,anti,0.000029910584999
white,politics,0.000024303688406
her,and,0.000022149801225
entry,all,0.000011918009477
www,scott,0.000004781933058
and,their,0.000008347394214
for,more,0.000014573464796
what,and,0.000027498928830
https,says,0.000138254254125
trump,covid,0.000004666132554
news,had,0.000003669505531
new,trump,0.000033335938497
entry,kids,0.000006915679478
www,queer,0.000035017601476
www,bill,0.000016581800082
these,are,0.000003916424248
entry,law,0.000011048706256
star,entertainment,0.000003896129328
house,trump,0.000016500258425
for,but,0.000013041328202
has,politics,0.000022518855985
trump,campaign,0.000009590166883
entry,sanders,0.000016164032786
www,world,0.000029385464586
politics,just,0.000017364454834
ivanka,trump,0.000005006399988
trump,north,0.000001765654588
she,entertainment,0.000009005992979
what,new,0.000009650245374
https,sexual,0.000013022134226
ariel,edwards,0.000000192323327
edwards,levy,0.000000328412057
ariel,levy,0.000000139113254
mueller,trump,0.000008189403161
huffingtonpost,from,0.000023077029255
huffingtonpost,star,0.000008979853192
and,voices,0.000037256515498
huffingtonpost,stephen,0.000005606606010
huffingtonpost,david,0.000014269588974
huffingtonpost,world,0.000024306673367
huffingtonpost,north,0.000002277714657
media,and,0.000011591701877
paul,ryan,0.000001110358994
morning,email,0.000000087587075
healthy,living,0.000000193869184
news,more,0.000009251145457
entry,one,0.000029216409530
entry,entertainment,0.000072105613071
said,she,0.000006348147508
politics,says,0.000032767726225
news,two,0.000003189862355
said,visser,0.000001030006842
entry,makes,0.000006226267487
entry,fbi,0.000022496105885
late,night,0.000000303817473
dead,news,0.000004262009497
entry,super,0.000006756379207
steve,bannon,0.000000207602255
politics,against,0.000006402572581
www,climate,0.000012161760424
entry,food,0.000006730994301
and,were,0.000006375251814
you,for,0.000035996967199
www,american,0.000010169506822
www,gun,0.000011069582797
www,funniest,0.000002198723678
tweets,this,0.000002169999561
funniest,this,0.000001224228868
with,but,0.000007799518244
news,his,0.000011228744370
entry,jennifer,0.000006046515864
that,said,0.000008194769180
said,his,0.000005726592917
gun,violence,0.000000382802057
www,adam,0.000003243026413
our,and,0.000024439008484
that,his,0.000005334088200
larry,nassar,0.000000136864529
entry,pope,0.000002675328005
and,other,0.000003535355745
are,about,0.000009997563211
entry,million,0.000021024841772
year,for,0.000027468035114
women,and,0.000017125257727
huffpost,first,0.000003699975650
entry,jones,0.000004718354376
kimberley,richards,0.000000114637515
has,that,0.000007387918686
entry,attack,0.000033044325392
politics,news,0.000020773961296
https,news,0.000087649932539
dead,entertainment,0.000004131170954
entry,was,0.000054754898883
politics,attorney,0.000001997793561
entry,gets,0.000027069147109
will,for,0.000019488585167
trump,more,0.000015283751054
entry,iran,0.000005980990409
after,for,0.000031517778552
trevor,noah,0.000000013009099
her,politics,0.000024987632059
him,politics,0.000015687030100
entry,get,0.000012499741388
for,queer,0.000021410100089
trump,said,0.000028499816835
https,democrats,0.000009072977264
for,president,0.000021270529032
entry,these,0.000017510488760
been,and,0.000021796127839
entry,protests,0.000003915012257
his,entertainment,0.000005981876257
president,for,0.000035111046600
entry,federal,0.000022757816623
know,about,0.000001086301040
stephen,trump,0.000017107788153
says,her,0.000004922263088
prime,minister,0.000000025710751
entry,michelle,0.000002651451268
trump,reportedly,0.000003600259333
south,korea,0.000000135212005
entertainment,with,0.000016223564671
new,this,0.000008559587513
entry,robert,0.000015193255422
https,facebook,0.000017730866603
trump,mueller,0.000003695795613
sarah,huckabee,0.000000107771015
sarah,sanders,0.000000570297345
huffingtonpost,has,0.000026171908758
huffingtonpost,after,0.000027454443625
huffingtonpost,democrats,0.000004281197562
huffingtonpost,not,0.000028973125154
huffingtonpost,jimmy,0.000003629402499
huffingtonpost,you,0.000033061114664
carolina,moreno,0.000000065644670
net,neutrality,0.000000007420388
doug,jones,0.000000024835996
him,and,0.000013905462765
day,news,0.000003379544296
www,woman,0.000010253683286
russia,ukraine,0.000000250636134
news,one,0.000007621764325
ukraine,world,0.000001800576342
california,news,0.000006773710538
fire,news,0.000003261982101
about,for,0.000031150240829
politics,gop,0.000005083168162
and,been,0.000008335481652
entry,states,0.000012298502952
that,from,0.000005143762792
time,and,0.000017448432118
world,said,0.000006780692729
world,that,0.000007293181625
huffpost,after,0.000006757290521
https,dead,0.000014332308638
www,paul,0.000008275374967
trump,out,0.000010082409062
news,media,0.000004451429049
comedy,and,0.000021661797291
food,and,0.000007878342331
entry,big,0.000007346890015
www,you,0.000039969112549
was,her,0.000002967797855
huffpost,american,0.000002070393521
have,politics,0.000030299250284
tweets,week,0.000000309285014
this,women,0.000005125016287
like,that,0.000006459054021
huffpost,women,0.000005198904091
funniest,week,0.000000174486516
entry,supreme,0.000007530140920
and,get,0.000004359400464
covid,news,0.000003300870731
you,this,0.000008492778761
entry,health,0.000010148147339
with,said,0.000016252530258
entry,may,0.000016160729501
against,and,0.000013016988305
www,not,0.000035026954720
that,this,0.000006736747309
you,about,0.000006864969691
entry,arrested,0.000009738449080
are,from,0.000009443566341
entry,brown,0.000009352970665
talk,about,0.000001337436288
for,ron,0.000014965972696
huffpost,news,0.000010179512174
bill,politics,0.000012551634427
for,mazza,0.000009581133781
late,host,0.000000530090745
him,his,0.000003114562105
https,fox,0.000009620932360
huffpost,black,0.000006253978427
first,for,0.000017278440282
ocasio,cortez,0.000000093436412
said,would,0.000003451690873
entry,sex,0.000008131363757
has,his,0.000004470978638
www,court,0.000006392881460
white,for,0.000025830609957
https,republicans,0.000012568742022
entry,make,0.000020538103854
news,with,0.000023397291443
www,why,0.000012189485460
are,you,0.000013529243915
and,queer,0.000018169730538
report,politics,0.000017684806153
entry,pennsylvania,0.000006371426025
entry,sarah,0.000005776617854
https,queer,0.000061385246227
you,can,0.000005554496511
from,new,0.000006004912393
people,have,0.000007321942121
people,who,0.000006444942301
https,bill,0.000029067608921
www,senate,0.000007059793461
entry,your,0.000048661768233
www,most,0.000010539147297
www,are,0.000034533768485
here,what,0.000001328373855
white,trump,0.000023734401111
man,for,0.000015938769138
politics,secretary,0.000002791478209
www,netflix,0.000002656242941
